ticker,forecast_return,risk_score
X,0.0027472376823425293,0.33808284997940063
X:ADAUSD,0.0027472376823425293,0.33808284997940063
X:BTCUSD,0.0027472376823425293,0.33808284997940063
X:DOGEUSD,0.0027472376823425293,0.33808284997940063
X:DOTUSD,0.0027472376823425293,0.33808284997940063
X:ETHUSD,0.0027472376823425293,0.33808284997940063
X:LTCUSD,0.0027472376823425293,0.33808284997940063
X:MATICUSD,0.0027472376823425293,0.33808284997940063
X:SOLUSD,0.0027472376823425293,0.33808284997940063
XEL,0.0027472376823425293,0.33808284997940063
XOM,0.0027472469955682755,0.33808284997940063
XRAY,0.0027472376823425293,0.33808284997940063
XYL,0.0027472376823425293,0.33808284997940063
XYZ,0.0027472469955682755,0.33808284997940063
YUM,0.0027472376823425293,0.33808284997940063
ZBH,0.0027472376823425293,0.33808284997940063
ZBRA,0.0027472469955682755,0.33808284997940063
ZION,0.0027472376823425293,0.33808284997940063
ZTS,0.0027472376823425293,0.33808284997940063
^TNX,0.0029914602637290955,0.3719990849494934
^VIX,0.0029914584010839462,0.3719990849494934
